"id","room_id.id","noted_date","temp","out.in","is_out"
"__export__.temp_log_96050_85038cae","Room Admin","18-08-2018 13:54",31,"Out",1
"__export__.temp_log_156459_6544fe13","Room Admin","18-08-2018 13:54",33,"In",0
"__export__.temp_log_111624_daa1a8cd","Room Admin","18-08-2018 13:54",31,"Out",1
"__export__.temp_log_100821_6cd2b8a8","Room Admin","18-08-2018 13:54",31,"Out",1
"__export__.temp_log_122653_d00c33d7","Room Admin","18-08-2018 13:54",31,"Out",1
"__export__.temp_log_133210_051fa9bf","Room Admin","18-08-2018 13:54",31,"Out",1
"__export__.temp_log_132250_3314c795","Room Admin","18-08-2018 13:54",31,"Out",1
"__export__.temp_log_131365_5239a66c","Room Admin","18-08-2018 13:53",31,"Out",1
"__export__.temp_log_123056_df4faf77","Room Admin","18-08-2018 13:53",31,"Out",1
"__export__.temp_log_140868_b22bd1e2","Room Admin","18-08-2018 13:52",31,"Out",1
"__export__.temp_log_129506_d37ed8ce","Room Admin","18-08-2018 13:52",32,"Out",1
"__export__.temp_log_90093_8ce97e45","Room Admin","18-08-2018 13:52",30,"Out",1
"__export__.temp_log_114625_fbab1dd2","Room Admin","18-08-2018 13:50",31,"Out",1
"__export__.temp_log_105579_57b37abd","Room Admin","18-08-2018 13:50",30,"Out",1
"__export__.temp_log_119775_64dbb4dc","Room Admin","18-08-2018 13:47",31,"Out",1
"__export__.temp_log_128733_116850ad","Room Admin","18-08-2018 13:47",32,"Out",1
"__export__.temp_log_123146_c96a3577","Room Admin","18-08-2018 13:44",32,"In",0
"__export__.temp_log_89619_d76253ea","Room Admin","18-08-2018 13:43",33,"In",0
"__export__.temp_log_94287_75157224","Room Admin","18-08-2018 13:43",31,"Out",1
"__export__.temp_log_125826_d5bb9279","Room Admin","18-08-2018 13:43",30,"Out",1
"__export__.temp_log_146687_180f9bc4","Room Admin","18-08-2018 13:39",31,"Out",1
"__export__.temp_log_117559_f1ab5f05","Room Admin","18-08-2018 13:39",32,"Out",1
"__export__.temp_log_132298_0ee57847","Room Admin","16-08-2018 07:47",32,"Out",1
"__export__.temp_log_101670_5b6180e4","Room Admin","16-08-2018 07:47",33,"Out",1
"__export__.temp_log_86930_5d1811a7","Room Admin","16-08-2018 07:46",32,"Out",1
"__export__.temp_log_101679_1252b4a2","Room Admin","16-08-2018 07:46",NA,"Out",1
"__export__.temp_log_131160_bcee73c0","Room Admin","16-08-2018 07:46",32,"Out",1
"__export__.temp_log_108792_45040eba","Room Admin","16-08-2018 07:46",34,"Out",1
"__export__.temp_log_149179_a05ef8a7","Room Admin","16-08-2018 07:44",32,"Out",1
"__export__.temp_log_93368_2704a07d","Room Admin","16-08-2018 07:44",33,"Out",1
"__export__.temp_log_140119_2266be61","Room Admin","16-08-2018 07:43",31,"In",0
"__export__.temp_log_140963_a9076b2a","Room Admin","16-08-2018 07:43",30,"In",0
"__export__.temp_log_108003_7f930028","Room Admin","16-08-2018 07:43",32,"Out",1
"__export__.temp_log_152967_d1038246","Room Admin","16-08-2018 07:43",32,"Out",1
"__export__.temp_log_136602_5df523c3","Room Admin","16-08-2018 07:43",32,"Out",1
"__export__.temp_log_110746_75b977da","Room Admin","16-08-2018 07:43",32,"Out",1
"__export__.temp_log_99503_3c32496f","Room Admin","16-08-2018 07:42",32,"Out",1
"__export__.temp_log_146560_f2135c70","Room Admin","16-08-2018 07:42",32,"Out",1
"__export__.temp_log_110025_4cbe4d26","Room Admin","16-08-2018 07:42",32,"Out",1
"__export__.temp_log_105402_303fc228","Room Admin","16-08-2018 07:42",33,"Out",1
"__export__.temp_log_127861_34e10f0c","Room Admin","16-08-2018 07:41",31,"In",0
"__export__.temp_log_141126_d978feda","Room Admin","16-08-2018 07:41",31,"In",0
"__export__.temp_log_142861_1b3907c9","Room Admin","16-08-2018 07:41",32,"Out",1
"__export__.temp_log_139710_bde833a9","Room Admin","16-08-2018 07:41",32,"Out",1
"__export__.temp_log_101427_a9e00c7b","Room Admin","16-08-2018 07:41",31,"In",0
"__export__.temp_log_141625_d978e3cc","Room Admin","16-08-2018 07:41",32,"Out",1
"__export__.temp_log_147316_63a79493","Room Admin","16-08-2018 07:41",32,"Out",1
"__export__.temp_log_147562_7628bb53","Room Admin","16-08-2018 07:41",31,"In",0
"__export__.temp_log_150802_e32759a5","Room Admin","16-08-2018 07:41",32,"Out",1
"__export__.temp_log_129009_1489da8f","Room Admin","16-08-2018 07:41",31,"In",0
"__export__.temp_log_95216_edada884","Room Admin","16-08-2018 07:41",32,"Out",1
"__export__.temp_log_148331_c428fd92","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_152875_ebe259df","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_114936_6755a55a","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_90765_3409034d","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_109181_fa0e6b7f","Room Admin","16-08-2018 07:40",31,"Out",1
"__export__.temp_log_140984_2efc86a8","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_112596_e5ac7bcd","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_109150_d5fe069d","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_101408_27357352","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_141000_0fd660e3","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_130085_b9b7faad","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_116716_bdf12460","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_108634_b0f0c6f8","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_113144_514aa194","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_151729_09c0f70f","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_132094_1986aca3","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_128806_71dd43c7","Room Admin","16-08-2018 07:40",31,"In",0
"__export__.temp_log_134125_54a07b14","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_88674_12f49fb6","Room Admin","16-08-2018 07:40",32,"Out",1
"__export__.temp_log_112345_6d008490","Room Admin","16-08-2018 07:39",31,"In",0
"__export__.temp_log_133798_a3f1d173","Room Admin","16-08-2018 07:39",31,"In",0
"__export__.temp_log_119078_76bc8e2c","Room Admin","16-08-2018 07:39",31,"In",0
"__export__.temp_log_123502_366f32ee","Room Admin","16-08-2018 07:39",31,"In",0
"__export__.temp_log_89628_c740851a","Room Admin","16-08-2018 07:37",32,"Out",1
"__export__.temp_log_107299_8ca0d8b7","Room Admin","16-08-2018 07:37",32,"Out",1
"__export__.temp_log_125409_306055fb","Room Admin","16-08-2018 07:37",32,"Out",1
"__export__.temp_log_101820_5546aee0","Room Admin","16-08-2018 07:36",32,"Out",1
"__export__.temp_log_128545_11cae7cd","Room Admin","16-08-2018 07:36",32,"Out",1
"__export__.temp_log_149052_f96a75a9","Room Admin","16-08-2018 07:36",31,"Out",1
"__export__.temp_log_129078_6b29260a","Room Admin","16-08-2018 07:35",32,"Out",1
"__export__.temp_log_95604_dfe2aae2","Room Admin","16-08-2018 07:35",31,"In",0
"__export__.temp_log_106230_01402bc1","Room Admin","16-08-2018 07:35",33,"Out",1
"__export__.temp_log_140472_68ad9425","Room Admin","16-08-2018 07:35",30,"In",0
"__export__.temp_log_142271_4877efbe","Room Admin","16-08-2018 07:34",32,"Out",1
"__export__.temp_log_122405_b91540d2","Room Admin","16-08-2018 07:34",31,"Out",1
"__export__.temp_log_115962_78ebb34c","Room Admin","16-08-2018 07:33",31,"In",0
"__export__.temp_log_133654_db8723c3","Room Admin","16-08-2018 07:33",32,"In",0
"__export__.temp_log_98172_d2f1ca69","Room Admin","16-08-2018 07:33",32,"Out",1
"__export__.temp_log_137365_4ea0a418","Room Admin","16-08-2018 07:33",33,"Out",1
"__export__.temp_log_112736_5994b0b9","Room Admin","16-08-2018 07:32",32,"Out",1
"__export__.temp_log_152588_2636117a","Room Admin","16-08-2018 07:32",33,"Out",1
"__export__.temp_log_126167_07978fe6","Room Admin","16-08-2018 07:31",32,"Out",1
"__export__.temp_log_149174_3c67f48a","Room Admin","16-08-2018 07:31",33,"Out",1
"__export__.temp_log_107048_e7941420","Room Admin","16-08-2018 07:30",31,"In",0
"__export__.temp_log_97160_77f006f9","Room Admin","16-08-2018 07:30",30,"In",0
"__export__.temp_log_138573_c34c9b21","Room Admin","16-08-2018 07:30",31,"In",0
"__export__.temp_log_113833_8ded739b","Room Admin","16-08-2018 07:30",31,"In",0
"__export__.temp_log_109816_0f2d240b","Room Admin","16-08-2018 07:29",31,"In",0
"__export__.temp_log_148711_cf388530","Room Admin","16-08-2018 07:29",31,"In",0
"__export__.temp_log_140805_f768d8de","Room Admin","16-08-2018 07:29",31,"In",0
"__export__.temp_log_87434_11a4181a","Room Admin","16-08-2018 07:29",31,"In",0
"__export__.temp_log_109509_836829f8","Room Admin","16-08-2018 07:29",31,"In",0
"__export__.temp_log_105133_8e050551","Room Admin","16-08-2018 07:29",31,"In",0
"__export__.temp_log_97239_588a7b8e","Room Admin","16-08-2018 07:29",31,"In",0
"__export__.temp_log_127820_bcfe2c59","Room Admin","16-08-2018 07:28",31,"In",0
"__export__.temp_log_143581_f20104d9","Room Admin","16-08-2018 07:27",32,"Out",1
"__export__.temp_log_142823_489fa7fe","Room Admin","16-08-2018 07:27",32,"Out",1
"__export__.temp_log_147317_73c89c02","Room Admin","16-08-2018 07:27",32,"Out",1
"__export__.temp_log_135271_0425bcb9","Room Admin","16-08-2018 07:27",32,"Out",1
"__export__.temp_log_144580_fb6b5f63","Room Admin","16-08-2018 07:27",32,"Out",1
"__export__.temp_log_133282_03aa23c0","Room Admin","16-08-2018 07:27",32,"Out",1
"__export__.temp_log_119117_4634a0ac","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_127371_4bfaeb5d","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_124994_cb8a6537","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_118306_f83261db","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_132518_e3207210","Room Admin","16-08-2018 07:26",NA,"Out",1
"__export__.temp_log_90118_b1a6735e","Room Admin","16-08-2018 07:26",33,"Out",1
"__export__.temp_log_90766_f8d7a020","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_112483_da0010b6","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_102092_2ade62ce","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_105347_35175451","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_139981_e62ff8e7","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_143490_dbb0be55","Room Admin","16-08-2018 07:26",32,"Out",1
"__export__.temp_log_85819_2e826b41","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_155439_dfe02f9c","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_101997_efd92367","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_114287_9365aa20","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_110530_6f55ef7c","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_120790_4dc95a3e","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_147854_89fd1dcf","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_96672_1dffd92c","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_152230_b52a70a0","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_117165_2d7ed4d1","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_137491_b150e429","Room Admin","16-08-2018 07:25",NA,"Out",1
"__export__.temp_log_142816_031b75ac","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_134060_d28a85f4","Room Admin","16-08-2018 07:25",32,"Out",1
"__export__.temp_log_126236_9d529c89","Room Admin","16-08-2018 07:24",32,"Out",1
"__export__.temp_log_130236_5957b4b8","Room Admin","16-08-2018 07:24",32,"Out",1
"__export__.temp_log_128562_53aa7860","Room Admin","16-08-2018 07:24",32,"Out",1
"__export__.temp_log_108420_b940061a","Room Admin","16-08-2018 07:24",32,"Out",1
"__export__.temp_log_112955_71c4fb2f","Room Admin","16-08-2018 07:24",32,"Out",1
"__export__.temp_log_127625_6d39fbaa","Room Admin","16-08-2018 07:24",32,"Out",1
"__export__.temp_log_86675_5ddb3210","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_146728_49619bba","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_109631_3e9b89e7","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_151725_29f8ee2c","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_94365_1fe9c3f0","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_103125_12506e8d","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_145882_4afe7098","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_96374_94f54fe4","Room Admin","16-08-2018 07:23",32,"Out",1
"__export__.temp_log_126300_84fb81d3","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_137591_286f1839","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_118085_b81a2265","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_131980_a40e00d9","Room Admin","16-08-2018 07:22",31,"In",0
"__export__.temp_log_124055_419c2d2d","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_152843_25d90679","Room Admin","16-08-2018 07:22",30,"In",0
"__export__.temp_log_113013_13c5fa9f","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_120597_2530d671","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_119955_97e52088","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_133391_ba61a13d","Room Admin","16-08-2018 07:22",32,"Out",1
"__export__.temp_log_105562_0f9d0a59","Room Admin","16-08-2018 07:22",31,"In",0
"__export__.temp_log_133115_878fc0de","Room Admin","16-08-2018 07:22",30,"In",0
"__export__.temp_log_112514_7673aee4","Room Admin","16-08-2018 07:21",33,"Out",1
"__export__.temp_log_120745_00255021","Room Admin","16-08-2018 07:21",31,"In",0
"__export__.temp_log_150103_c18845c0","Room Admin","16-08-2018 07:21",30,"In",0
"__export__.temp_log_125896_a5ec2bb0","Room Admin","16-08-2018 07:21",31,"In",0
"__export__.temp_log_139478_44fa5dfc","Room Admin","16-08-2018 07:21",30,"In",0
"__export__.temp_log_90405_a1cda96b","Room Admin","16-08-2018 07:20",31,"In",0
"__export__.temp_log_110965_fcaacdc5","Room Admin","16-08-2018 07:20",30,"In",0
"__export__.temp_log_147414_17b54738","Room Admin","16-08-2018 07:20",30,"In",0
"__export__.temp_log_132128_7131feb7","Room Admin","16-08-2018 07:20",31,"In",0
"__export__.temp_log_104314_f7111457","Room Admin","16-08-2018 07:20",30,"In",0
"__export__.temp_log_139633_dfa9d0cf","Room Admin","16-08-2018 07:19",31,"In",0
"__export__.temp_log_95486_97fd0b82","Room Admin","16-08-2018 07:19",30,"In",0
"__export__.temp_log_135638_6b81e942","Room Admin","16-08-2018 07:19",31,"In",0
"__export__.temp_log_90824_9e813ac7","Room Admin","16-08-2018 07:19",30,"In",0
"__export__.temp_log_104005_d5e42de5","Room Admin","16-08-2018 07:19",31,"In",0
"__export__.temp_log_110692_99b4179a","Room Admin","16-08-2018 07:19",30,"In",0
"__export__.temp_log_141649_c5ea855b","Room Admin","16-08-2018 07:19",31,"In",0
"__export__.temp_log_89580_c751764c","Room Admin","16-08-2018 07:19",30,"In",0
"__export__.temp_log_149786_6bef601c","Room Admin","16-08-2018 07:18",31,"In",0
"__export__.temp_log_140323_50bc982b","Room Admin","16-08-2018 07:18",30,"In",0
"__export__.temp_log_103111_2b44110a","Room Admin","16-08-2018 07:18",30,"In",0
"__export__.temp_log_110283_4d3da62a","Room Admin","16-08-2018 07:18",32,"Out",1
"__export__.temp_log_134295_38684c4a","Room Admin","16-08-2018 07:18",31,"Out",1
"__export__.temp_log_139989_2851662c","Room Admin","16-08-2018 07:18",31,"In",0
"__export__.temp_log_148515_43b5dd83","Room Admin","16-08-2018 07:18",30,"In",0
"__export__.temp_log_118488_62fbe6a2","Room Admin","16-08-2018 07:17",30,"In",0
"__export__.temp_log_150332_cc507522","Room Admin","16-08-2018 07:17",31,"In",0
"__export__.temp_log_145537_79f7b7e4","Room Admin","16-08-2018 07:17",30,"In",0
"__export__.temp_log_120339_2aac56dc","Room Admin","16-08-2018 07:17",31,"In",0
"__export__.temp_log_142387_fcf1e898","Room Admin","16-08-2018 07:17",30,"In",0
"__export__.temp_log_109421_1aab9fe0","Room Admin","16-08-2018 07:17",31,"In",0
"__export__.temp_log_103991_d9f97c8b","Room Admin","16-08-2018 07:17",30,"In",0
"__export__.temp_log_134534_ba387886","Room Admin","16-08-2018 07:17",31,"In",0
"__export__.temp_log_97808_46d60923","Room Admin","16-08-2018 07:17",30,"In",0
"__export__.temp_log_152506_71e101d6","Room Admin","16-08-2018 07:17",31,"In",0
"__export__.temp_log_111602_da5b423f","Room Admin","16-08-2018 07:16",30,"In",0
"__export__.temp_log_125719_1dd0d0af","Room Admin","16-08-2018 07:16",31,"In",0
"__export__.temp_log_130107_187319b0","Room Admin","16-08-2018 07:16",30,"In",0
"__export__.temp_log_129329_ddc9dceb","Room Admin","16-08-2018 07:16",30,"In",0
"__export__.temp_log_112325_d14f4d95","Room Admin","16-08-2018 07:16",31,"In",0
"__export__.temp_log_140164_4a887e1b","Room Admin","16-08-2018 07:16",30,"In",0
"__export__.temp_log_129992_0fab048d","Room Admin","16-08-2018 07:16",31,"In",0
"__export__.temp_log_113942_c9a77368","Room Admin","16-08-2018 07:16",30,"In",0
"__export__.temp_log_111267_412c655c","Room Admin","16-08-2018 07:16",31,"In",0
"__export__.temp_log_124421_852eeff4","Room Admin","16-08-2018 07:16",30,"In",0
"__export__.temp_log_87825_fc2486ac","Room Admin","16-08-2018 07:15",31,"In",0
"__export__.temp_log_143787_98a3854e","Room Admin","16-08-2018 07:15",30,"In",0
"__export__.temp_log_92039_564c6459","Room Admin","16-08-2018 07:15",31,"In",0
"__export__.temp_log_128914_ccfed673","Room Admin","16-08-2018 07:15",30,"In",0
"__export__.temp_log_124368_d397ae38","Room Admin","16-08-2018 07:15",31,"In",0
"__export__.temp_log_90123_e1a6d977","Room Admin","16-08-2018 07:15",30,"In",0
"__export__.temp_log_150497_ade7e967","Room Admin","16-08-2018 07:15",31,"In",0
"__export__.temp_log_150193_d639699b","Room Admin","16-08-2018 07:15",30,"In",0
"__export__.temp_log_155231_dbc17f1d","Room Admin","16-08-2018 07:15",31,"In",0
"__export__.temp_log_98115_280322a3","Room Admin","16-08-2018 07:15",30,"In",0
"__export__.temp_log_140037_ead9b752","Room Admin","16-08-2018 07:15",31,"In",0
"__export__.temp_log_123412_ad8f7c84","Room Admin","16-08-2018 07:14",31,"In",0
"__export__.temp_log_109111_50f65366","Room Admin","16-08-2018 07:14",30,"In",0
"__export__.temp_log_148934_e651e120","Room Admin","16-08-2018 07:14",30,"In",0
"__export__.temp_log_146859_f1d7b4c9","Room Admin","16-08-2018 07:14",31,"In",0
"__export__.temp_log_113619_62b0e6c8","Room Admin","16-08-2018 07:14",30,"In",0
"__export__.temp_log_153944_890579e8","Room Admin","16-08-2018 07:14",32,"Out",1
"__export__.temp_log_133223_68ecd4b0","Room Admin","16-08-2018 07:14",31,"Out",1
"__export__.temp_log_123863_97434961","Room Admin","16-08-2018 07:14",31,"In",0
"__export__.temp_log_123300_8977a673","Room Admin","16-08-2018 07:14",30,"In",0
"__export__.temp_log_149260_70e3618d","Room Admin","16-08-2018 07:14",31,"In",0
"__export__.temp_log_130356_e77098ae","Room Admin","16-08-2018 07:14",30,"In",0
"__export__.temp_log_141981_40edf7e8","Room Admin","16-08-2018 07:14",31,"In",0
"__export__.temp_log_154650_27315650","Room Admin","16-08-2018 07:13",31,"In",0
"__export__.temp_log_144661_15c9dae4","Room Admin","16-08-2018 07:13",30,"In",0
"__export__.temp_log_145978_541f0bab","Room Admin","16-08-2018 07:13",31,"In",0
"__export__.temp_log_119931_2b542ff2","Room Admin","16-08-2018 07:13",30,"In",0
"__export__.temp_log_89738_c5bbe241","Room Admin","16-08-2018 07:13",31,"In",0
"__export__.temp_log_116732_55077924","Room Admin","16-08-2018 07:13",30,"In",0
"__export__.temp_log_104658_aa8766a3","Room Admin","16-08-2018 07:13",31,"In",0
"__export__.temp_log_142431_4a734f79","Room Admin","16-08-2018 07:13",30,"In",0
"__export__.temp_log_145469_cc34433b","Room Admin","16-08-2018 07:13",31,"In",0
"__export__.temp_log_89069_a6141c0f","Room Admin","16-08-2018 07:13",30,"In",0
"__export__.temp_log_89220_b41b75a6","Room Admin","16-08-2018 07:13",31,"In",0
"__export__.temp_log_100921_fee6af71","Room Admin","16-08-2018 07:12",30,"In",0
"__export__.temp_log_135988_35504b0d","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_113361_5fb3af71","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_143207_6dfa41ce","Room Admin","16-08-2018 07:12",30,"In",0
"__export__.temp_log_146096_1cc9a3af","Room Admin","16-08-2018 07:12",30,"In",0
"__export__.temp_log_124863_82c74e66","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_130454_ac363fb0","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_97135_60f4ac54","Room Admin","16-08-2018 07:12",30,"In",0
"__export__.temp_log_150991_696ef200","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_103789_88b2d699","Room Admin","16-08-2018 07:12",30,"In",0
"__export__.temp_log_90039_185adb97","Room Admin","16-08-2018 07:12",30,"In",0
"__export__.temp_log_142858_c440419e","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_123695_f6da60a3","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_89393_a3058f27","Room Admin","16-08-2018 07:12",30,"In",0
"__export__.temp_log_86800_415a548f","Room Admin","16-08-2018 07:12",31,"In",0
"__export__.temp_log_139050_5e0a40ae","Room Admin","16-08-2018 07:11",32,"Out",1
"__export__.temp_log_103740_5dc2917f","Room Admin","16-08-2018 07:11",31,"Out",1
"__export__.temp_log_97197_f62deb58","Room Admin","16-08-2018 07:11",30,"In",0
"__export__.temp_log_112639_1e26a46f","Room Admin","16-08-2018 07:11",31,"In",0
"__export__.temp_log_125369_8143c0f9","Room Admin","16-08-2018 07:11",30,"In",0
"__export__.temp_log_98582_8e66bac9","Room Admin","16-08-2018 07:11",31,"In",0
"__export__.temp_log_97277_66439e03","Room Admin","16-08-2018 07:11",30,"In",0
"__export__.temp_log_135574_9a47b3f0","Room Admin","16-08-2018 07:11",31,"In",0
"__export__.temp_log_156271_6f43d6f8","Room Admin","16-08-2018 07:11",30,"In",0
"__export__.temp_log_86337_02f6f55b","Room Admin","16-08-2018 07:11",31,"In",0
"__export__.temp_log_99131_dd5e92da","Room Admin","16-08-2018 07:11",30,"In",0
"__export__.temp_log_101271_c6fcb814","Room Admin","16-08-2018 07:11",31,"In",0
"__export__.temp_log_124736_d95b91d8","Room Admin","16-08-2018 07:11",30,"In",0
"__export__.temp_log_110061_93666b2c","Room Admin","16-08-2018 07:11",31,"In",0
"__export__.temp_log_135073_4122519f","Room Admin","16-08-2018 07:11",32,"Out",1
"__export__.temp_log_156587_7216ea03","Room Admin","16-08-2018 07:11",31,"Out",1
"__export__.temp_log_138101_444c7427","Room Admin","16-08-2018 07:11",30,"In",0
"__export__.temp_log_137887_10172c88","Room Admin","16-08-2018 07:11",31,"In",0
"__export__.temp_log_100462_a8bf1c9c","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_131423_4bef0d7f","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_150844_8ef637d9","Room Admin","16-08-2018 07:10",31,"In",0
"__export__.temp_log_130963_1eee9a50","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_97007_7d771a5f","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_100175_45dc8f3e","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_123802_2c779e4b","Room Admin","16-08-2018 07:10",31,"In",0
"__export__.temp_log_155214_c0f7b9ef","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_123664_ac7638fc","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_86438_85c67814","Room Admin","16-08-2018 07:10",32,"Out",1
"__export__.temp_log_140779_cf2bd16a","Room Admin","16-08-2018 07:10",30,"In",0
"__export__.temp_log_118595_b30554c6","Room Admin","16-08-2018 07:10",33,"Out",1
"__export__.temp_log_102007_6534283b","Room Admin","16-08-2018 07:10",31,"In",0
"__export__.temp_log_105756_095f0418","Room Admin","16-08-2018 07:09",30,"In",0
"__export__.temp_log_156059_4de30308","Room Admin","16-08-2018 07:09",31,"In",0
"__export__.temp_log_116633_4664d07d","Room Admin","16-08-2018 07:09",30,"In",0
"__export__.temp_log_145599_0232a75f","Room Admin","16-08-2018 07:09",31,"In",0
"__export__.temp_log_120630_a774ac97","Room Admin","16-08-2018 07:09",32,"Out",1
"__export__.temp_log_155322_556f5bf8","Room Admin","16-08-2018 07:09",33,"Out",1
"__export__.temp_log_133546_1217885e","Room Admin","16-08-2018 07:09",30,"In",0
"__export__.temp_log_151083_b86fa721","Room Admin","16-08-2018 07:08",31,"In",0
"__export__.temp_log_98487_dde138f5","Room Admin","16-08-2018 07:08",30,"In",0
"__export__.temp_log_98280_5da3dfa6","Room Admin","16-08-2018 07:08",30,"In",0
"__export__.temp_log_109636_2ff57181","Room Admin","16-08-2018 07:08",32,"Out",1
"__export__.temp_log_113722_e2056d7e","Room Admin","16-08-2018 07:08",NA,"Out",1
"__export__.temp_log_112431_1848cb39","Room Admin","16-08-2018 07:08",32,"Out",1
"__export__.temp_log_155980_beb69438","Room Admin","16-08-2018 07:08",33,"Out",1
"__export__.temp_log_100653_4d0e6a23","Room Admin","16-08-2018 07:07",32,"Out",1
"__export__.temp_log_90551_deec034d","Room Admin","16-08-2018 07:07",30,"Out",1
"__export__.temp_log_118936_e04c0454","Room Admin","16-08-2018 07:07",30,"In",0
"__export__.temp_log_144338_f4f8c92e","Room Admin","16-08-2018 07:07",31,"In",0
"__export__.temp_log_85767_d0308198","Room Admin","16-08-2018 07:07",30,"In",0
"__export__.temp_log_132104_c7376a37","Room Admin","16-08-2018 07:06",31,"In",0
"__export__.temp_log_100259_d581deb4","Room Admin","16-08-2018 07:06",30,"In",0
"__export__.temp_log_151987_269b8755","Room Admin","16-08-2018 07:06",31,"In",0
"__export__.temp_log_109921_a851d854","Room Admin","16-08-2018 07:06",NA,"In",0
"__export__.temp_log_87078_9e30dc9f","Room Admin","16-08-2018 07:06",31,"In",0
"__export__.temp_log_133604_70e9b21e","Room Admin","16-08-2018 07:06",32,"Out",1
"__export__.temp_log_123862_31d0299c","Room Admin","16-08-2018 07:06",32,"Out",1
"__export__.temp_log_137466_54d33f69","Room Admin","16-08-2018 07:06",32,"Out",1
"__export__.temp_log_123416_ac6d08ac","Room Admin","16-08-2018 07:06",31,"Out",1
"__export__.temp_log_98810_0b3ec558","Room Admin","16-08-2018 07:06",32,"Out",1
